23 1 76528 116296 191560 332504 607096
23 2 77416 117704 189408 332816 603976
23 3 76704 118760 191248 332032 603424
23 4 76400 118008 190464 334064 605416
23 5 77936 119344 193472 335720 611488
23 6 76792 118048 192424 336536 607616
23 7 77304 118160 192896 337800 612792
23 8 76616 117992 193200 343208 616168
23 9 76336 116840 194352 339824 616072
23 10 76528 117832 194952 345848 628704
23 11 76976 118632 195104 345512 625952
23 12 76576 117936 194152 341912 619904
23 13 77648 118392 193552 338184 613584
23 14 77648 118232 192312 334264 603776
23 15 76392 118528 193032 334672 602992
23 16 76464 117208 189824 331136 596576
23 17 76760 116744 187824 325248 587936
23 18 76440 116472 188016 326736 585856
23 19 75640 116504 188800 323080 590712
23 20 76472 117088 189520 329448 598656
23 21 77160 118504 193368 339520 614064
23 22 76808 117008 190752 336904 610792
23 23 76960 118024 192456 337232 611152
23 24 76664 117704 194352 340200 618192
23 25 75792 116600 192984 339192 617880
23 26 76400 117760 193064 341240 619896
23 27 76232 118232 193320 338632 615968
23 28 76344 117272 191312 332896 606680
23 29 77672 118968 193656 335320 607568
23 30 78416 118872 193152 332152 597984
23 31 78456 119304 192712 334096 602768
23 32 77176 118008 191664 332408 604184
23 33 77384 116712 189144 329648 593360
23 34 77208 118376 190904 329944 597480
23 35 77984 118624 192168 333016 600720
23 36 76816 116608 188432 323672 592760
23 37 76296 116344 187488 322832 586888
23 38 76056 116712 188544 327808 587568
23 39 77088 117128 191608 332056 593000
23 40 77344 117608 190392 328984 593152
23 41 79088 120640 193688 335040 600552
23 42 81000 121424 194488 332208 588104
23 43 79816 119488 191440 321192 574528
23 44 81960 120320 191936 321248 569008
23 45 79608 119184 190800 322440 577544
23 46 82216 120944 194312 328680 589088
23 47 81248 119784 189136 315376 558360
23 48 78200 114552 179152 298944 526696
23 49 77768 113864 179616 299936 531920
23 50 78784 117560 187736 316960 571040
23 51 79224 119856 191832 335184 601336
23 52 78944 119896 194408 341056 607784
23 53 80408 121272 196992 349200 622824
23 54 79752 122072 198672 355296 641120
23 55 80816 122200 200192 355912 640648
23 56 79864 121816 197528 348872 628648
23 57 82112 123952 202944 357808 642224
23 58 82648 124320 203904 354208 635320
23 59 81112 122880 197912 342632 618688
23 60 81176 121520 196448 341872 615576
23 61 78464 119624 194624 340952 622072
23 62 78296 115952 184800 313224 561024
23 63 77360 113472 178328 296152 521048
23 64 77280 112072 174680 292032 511056
23 65 77680 114728 178552 298416 527392
23 66 77816 116992 184656 310480 557440
23 67 77592 118048 187496 318320 578832
23 68 79712 119520 190832 322008 581504
23 69 76704 115376 183744 309928 562968
23 70 76352 113872 180224 303384 545384
23 71 76512 113488 178944 299720 532728
23 72 77904 113448 177216 292088 510280
23 73 76008 111336 172776 284320 495168
23 74 77296 114768 178048 293584 511904
23 75 76496 115424 181352 304512 539680
23 76 78640 118064 186728 312304 554208
23 77 79848 119232 189008 319200 566608
23 78 76776 115432 183192 303504 540064
23 79 75944 113624 179176 299896 524752
23 80 77024 115128 181984 303616 538000
23 81 77368 116760 184400 310984 562016
23 82 76832 117632 187368 320856 584080
23 83 77872 118520 192064 331328 599752
23 84 76856 117944 192208 330296 612160
23 85 77416 119176 193168 336144 615320
23 86 77424 118464 191008 328824 597936
23 87 76752 118016 188008 321320 577392
23 88 75344 114904 184728 312480 559520
23 89 76584 114464 181568 302008 533864
23 90 75544 113144 177824 293992 519680
23 91 77536 116280 181936 304408 537208
23 92 77840 113760 178760 296192 525168
23 93 75792 110176 172912 284624 504384
23 94 76424 111808 172048 281528 495904
23 95 75968 110792 173232 282536 498480
23 96 77552 113672 177904 295352 520352
23 97 76128 112128 177616 295328 527272
23 98 75448 112448 176520 295560 528704
23 99 77136 114640 179560 303440 545312
23 100 75920 114808 181904 308128 559760
23 101 75200 114000 182928 311776 567624
23 102 75232 114688 184176 314144 573224
23 103 76248 117544 188648 322288 580816
23 104 75632 114872 184712 315856 569936
23 105 76128 115536 184416 315272 566000
23 106 77024 117056 185200 312616 558864
23 107 78464 117424 184616 305840 539928
23 108 79000 118408 186064 309656 550368
23 109 77000 115464 185040 315368 569864
23 110 76440 115096 181824 308528 555832
23 111 77160 116840 182032 303416 546200
23 112 77368 115720 182184 299704 532936
23 113 77480 117144 183912 307480 549928
23 114 79960 121680 193136 333048 597168
23 115 79168 121000 193856 335168 602032
23 116 80584 122480 198160 343856 624472
23 117 80136 123952 198856 348928 629752
23 118 78224 121616 197512 344280 628888
23 119 79536 123048 196944 344376 622008
23 120 80672 121776 194624 337528 607224
23 121 78528 119576 190472 325232 592008
23 122 79336 121856 190648 322064 579232
23 123 79856 120040 187400 311552 560392
23 124 80464 119736 189024 318192 567056
23 125 77496 115624 182184 308352 550256
