23 1 1120640 1738424 2859208 5033648 9150456
23 2 1116560 1731472 2840696 4979360 9055256
23 3 1141656 1745800 2833376 4896416 8837760
23 4 1174592 1778880 2884704 5018184 9009816
23 5 1135296 1705208 2706680 4565752 8149440
23 6 1129664 1726032 2772344 4712688 8474568
23 7 1112736 1676248 2667064 4497744 8072672
23 8 1146664 1756872 2815160 4819496 8690168
23 9 1148344 1766800 2844928 4887128 8800832
23 10 1177736 1791968 2881888 4953560 8911760
23 11 1169104 1792552 2917912 5052384 9142992
23 12 1141640 1743640 2808912 4848416 8727248
23 13 1155864 1776080 2888728 5039240 9114264
23 14 1190888 1817600 2961352 5159640 9334920
23 15 1191864 1820032 2962984 5180960 9391696
23 16 1221000 1843120 2987496 5201152 9412120
23 17 1225800 1855816 3007856 5239864 9470824
23 18 1216584 1840584 2954920 5070408 9167776
23 19 1210264 1830104 2931952 5019448 9078592
23 20 1232920 1886736 3054520 5274720 9589200
23 21 1232920 1886736 3054520 5274720 9589200
23 22 1210264 1830104 2931952 5019448 9078592
23 23 1216584 1840584 2954920 5070408 9167776
23 24 1225800 1855816 3007856 5239864 9470824
23 25 1221000 1843120 2987496 5201152 9412120
23 26 1191864 1820032 2962984 5180960 9391696
23 27 1190888 1817600 2961352 5159640 9334920
23 28 1155864 1776080 2888728 5039240 9114264
23 29 1141640 1743640 2808912 4848416 8727248
23 30 1169104 1792552 2917912 5052384 9142992
23 31 1177736 1791968 2881888 4953560 8911760
23 32 1148344 1766800 2844928 4887128 8800832
23 33 1146664 1756872 2815160 4819496 8690168
23 34 1112736 1676248 2667064 4497744 8072672
23 35 1129664 1726032 2772344 4712688 8474568
23 36 1135296 1705208 2706680 4565752 8149440
23 37 1174592 1778880 2884704 5018184 9009816
23 38 1141656 1745800 2833376 4896416 8837760
23 39 1116560 1731472 2840696 4979360 9055256
23 40 1120640 1738424 2859208 5033648 9150456
23 41 1120640 1738424 2859208 5033648 9150456
23 42 1116560 1731472 2840696 4979360 9055256
23 43 1141656 1745800 2833376 4896416 8837760
23 44 1174592 1778880 2884704 5018184 9009816
23 45 1135296 1705208 2706680 4565752 8149440
23 46 1129664 1726032 2772344 4712688 8474568
23 47 1112736 1676248 2667064 4497744 8072672
23 48 1146664 1756872 2815160 4819496 8690168
23 49 1148344 1766800 2844928 4887128 8800832
23 50 1177736 1791968 2881888 4953560 8911760
