23 1 2234864 3467568 5697576 10010672 18203376
23 2 2316936 3526648 5719960 9917488 17852896
23 3 2262656 3429832 5478048 9275856 16626480
23 4 2257064 3430792 5479896 9314904 16760504
23 5 2323744 3556440 5724488 9838352 17710256
23 6 2307768 3533072 5725624 9900968 17871432
23 7 2341840 3589536 5850168 10199832 18457064
23 8 2410528 3660824 5948152 10379776 18801480
23 9 2440048 3694072 5960448 10307936 18636264
23 10 2451648 3728800 6003256 10318360 18711800
23 11 2451648 3728800 6003256 10318360 18711800
23 12 2440048 3694072 5960448 10307936 18636264
23 13 2410528 3660824 5948152 10379776 18801480
23 14 2341840 3589536 5850168 10199832 18457064
23 15 2307768 3533072 5725624 9900968 17871432
23 16 2323744 3556440 5724488 9838352 17710256
23 17 2257064 3430792 5479896 9314904 16760504
23 18 2262656 3429832 5478048 9275856 16626480
23 19 2316936 3526648 5719960 9917488 17852896
23 20 2234864 3467568 5697576 10010672 18203376
23 21 2234864 3467568 5697576 10010672 18203376
23 22 2316936 3526648 5719960 9917488 17852896
23 23 2262656 3429832 5478048 9275856 16626480
23 24 2257064 3430792 5479896 9314904 16760504
23 25 2323744 3556440 5724488 9838352 17710256
23 26 2307768 3533072 5725624 9900968 17871432
23 27 2341840 3589536 5850168 10199832 18457064
23 28 2410528 3660824 5948152 10379776 18801480
23 29 2440048 3694072 5960448 10307936 18636264
23 30 2451648 3728800 6003256 10318360 18711800
23 31 2451648 3728800 6003256 10318360 18711800
23 32 2440048 3694072 5960448 10307936 18636264
23 33 2410528 3660824 5948152 10379776 18801480
23 34 2341840 3589536 5850168 10199832 18457064
23 35 2307768 3533072 5725624 9900968 17871432
23 36 2323744 3556440 5724488 9838352 17710256
23 37 2257064 3430792 5479896 9314904 16760504
23 38 2262656 3429832 5478048 9275856 16626480
23 39 2316936 3526648 5719960 9917488 17852896
23 40 2234864 3467568 5697576 10010672 18203376
23 41 2234864 3467568 5697576 10010672 18203376
23 42 2316936 3526648 5719960 9917488 17852896
23 43 2262656 3429832 5478048 9275856 16626480
23 44 2257064 3430792 5479896 9314904 16760504
23 45 2323744 3556440 5724488 9838352 17710256
23 46 2307768 3533072 5725624 9900968 17871432
23 47 2341840 3589536 5850168 10199832 18457064
23 48 2410528 3660824 5948152 10379776 18801480
23 49 2440048 3694072 5960448 10307936 18636264
23 50 2451648 3728800 6003256 10318360 18711800
23 51 2451648 3728800 6003256 10318360 18711800
23 52 2440048 3694072 5960448 10307936 18636264
23 53 2410528 3660824 5948152 10379776 18801480
23 54 2341840 3589536 5850168 10199832 18457064
23 55 2307768 3533072 5725624 9900968 17871432
23 56 2323744 3556440 5724488 9838352 17710256
23 57 2257064 3430792 5479896 9314904 16760504
23 58 2262656 3429832 5478048 9275856 16626480
23 59 2316936 3526648 5719960 9917488 17852896
23 60 2234864 3467568 5697576 10010672 18203376
23 61 2234864 3467568 5697576 10010672 18203376
23 62 2316936 3526648 5719960 9917488 17852896
23 63 2262656 3429832 5478048 9275856 16626480
23 64 2257064 3430792 5479896 9314904 16760504
23 65 2323744 3556440 5724488 9838352 17710256
23 66 2307768 3533072 5725624 9900968 17871432
23 67 2341840 3589536 5850168 10199832 18457064
23 68 2410528 3660824 5948152 10379776 18801480
23 69 2440048 3694072 5960448 10307936 18636264
23 70 2451648 3728800 6003256 10318360 18711800
23 71 2451648 3728800 6003256 10318360 18711800
23 72 2440048 3694072 5960448 10307936 18636264
23 73 2410528 3660824 5948152 10379776 18801480
23 74 2341840 3589536 5850168 10199832 18457064
23 75 2307768 3533072 5725624 9900968 17871432
23 76 2323744 3556440 5724488 9838352 17710256
23 77 2257064 3430792 5479896 9314904 16760504
23 78 2262656 3429832 5478048 9275856 16626480
23 79 2316936 3526648 5719960 9917488 17852896
23 80 2234864 3467568 5697576 10010672 18203376
23 81 2234864 3467568 5697576 10010672 18203376
23 82 2316936 3526648 5719960 9917488 17852896
23 83 2262656 3429832 5478048 9275856 16626480
23 84 2257064 3430792 5479896 9314904 16760504
23 85 2323744 3556440 5724488 9838352 17710256
23 86 2307768 3533072 5725624 9900968 17871432
23 87 2341840 3589536 5850168 10199832 18457064
23 88 2410528 3660824 5948152 10379776 18801480
23 89 2440048 3694072 5960448 10307936 18636264
23 90 2451648 3728800 6003256 10318360 18711800
23 91 2451648 3728800 6003256 10318360 18711800
23 92 2440048 3694072 5960448 10307936 18636264
23 93 2410528 3660824 5948152 10379776 18801480
23 94 2341840 3589536 5850168 10199832 18457064
23 95 2307768 3533072 5725624 9900968 17871432
23 96 2323744 3556440 5724488 9838352 17710256
23 97 2257064 3430792 5479896 9314904 16760504
23 98 2262656 3429832 5478048 9275856 16626480
23 99 2316936 3526648 5719960 9917488 17852896
23 100 2234864 3467568 5697576 10010672 18203376
23 101 2234864 3467568 5697576 10010672 18203376
23 102 2316936 3526648 5719960 9917488 17852896
23 103 2262656 3429832 5478048 9275856 16626480
23 104 2257064 3430792 5479896 9314904 16760504
23 105 2323744 3556440 5724488 9838352 17710256
23 106 2307768 3533072 5725624 9900968 17871432
23 107 2341840 3589536 5850168 10199832 18457064
23 108 2410528 3660824 5948152 10379776 18801480
23 109 2440048 3694072 5960448 10307936 18636264
23 110 2451648 3728800 6003256 10318360 18711800
23 111 2451648 3728800 6003256 10318360 18711800
23 112 2440048 3694072 5960448 10307936 18636264
23 113 2410528 3660824 5948152 10379776 18801480
23 114 2341840 3589536 5850168 10199832 18457064
23 115 2307768 3533072 5725624 9900968 17871432
23 116 2323744 3556440 5724488 9838352 17710256
23 117 2257064 3430792 5479896 9314904 16760504
23 118 2262656 3429832 5478048 9275856 16626480
23 119 2316936 3526648 5719960 9917488 17852896
23 120 2234864 3467568 5697576 10010672 18203376
24 1 3244696 4703824 7348424 12803504 23360960
24 2 3488608 5049328 7966520 14063064 25955040
24 3 3382648 4902472 7668016 13440744 24651024
24 4 3464008 5042152 7904328 13855296 25278824
24 5 3320240 4807832 7542376 13205312 24023120
24 6 3777864 5410656 8373168 14554344 26550560
24 7 3508928 5066144 7879848 13647488 24819856
24 8 3688256 5278144 8226912 14221216 25678416
24 9 3487408 4997832 7781696 13473504 24389928
24 10 3135480 4558712 7201128 12659168 23086864
24 11 3135480 4558712 7201128 12659168 23086864
24 12 3487408 4997832 7781696 13473504 24389928
24 13 3688256 5278144 8226912 14221216 25678416
24 14 3508928 5066144 7879848 13647488 24819856
24 15 3777864 5410656 8373168 14554344 26550560
24 16 3320240 4807832 7542376 13205312 24023120
24 17 3464008 5042152 7904328 13855296 25278824
24 18 3382648 4902472 7668016 13440744 24651024
24 19 3488608 5049328 7966520 14063064 25955040
24 20 3244696 4703824 7348424 12803504 23360960
24 21 3244696 4703824 7348424 12803504 23360960
24 22 3488608 5049328 7966520 14063064 25955040
24 23 3382648 4902472 7668016 13440744 24651024
24 24 3464008 5042152 7904328 13855296 25278824
24 25 3320240 4807832 7542376 13205312 24023120
24 26 3777864 5410656 8373168 14554344 26550560
24 27 3508928 5066144 7879848 13647488 24819856
24 28 3688256 5278144 8226912 14221216 25678416
24 29 3487408 4997832 7781696 13473504 24389928
24 30 3135480 4558712 7201128 12659168 23086864
24 31 3135480 4558712 7201128 12659168 23086864
24 32 3487408 4997832 7781696 13473504 24389928
24 33 3688256 5278144 8226912 14221216 25678416
24 34 3508928 5066144 7879848 13647488 24819856
24 35 3777864 5410656 8373168 14554344 26550560
24 36 3320240 4807832 7542376 13205312 24023120
24 37 3464008 5042152 7904328 13855296 25278824
24 38 3382648 4902472 7668016 13440744 24651024
24 39 3488608 5049328 7966520 14063064 25955040
24 40 3244696 4703824 7348424 12803504 23360960
24 41 3244696 4703824 7348424 12803504 23360960
24 42 3488608 5049328 7966520 14063064 25955040
24 43 3382648 4902472 7668016 13440744 24651024
24 44 3464008 5042152 7904328 13855296 25278824
24 45 3320240 4807832 7542376 13205312 24023120
24 46 3777864 5410656 8373168 14554344 26550560
24 47 3508928 5066144 7879848 13647488 24819856
24 48 3688256 5278144 8226912 14221216 25678416
24 49 3487408 4997832 7781696 13473504 24389928
24 50 3135480 4558712 7201128 12659168 23086864
24 51 3135480 4558712 7201128 12659168 23086864
24 52 3487408 4997832 7781696 13473504 24389928
24 53 3688256 5278144 8226912 14221216 25678416
24 54 3508928 5066144 7879848 13647488 24819856
24 55 3777864 5410656 8373168 14554344 26550560
24 56 3320240 4807832 7542376 13205312 24023120
24 57 3464008 5042152 7904328 13855296 25278824
24 58 3382648 4902472 7668016 13440744 24651024
24 59 3488608 5049328 7966520 14063064 25955040
24 60 3244696 4703824 7348424 12803504 23360960
24 61 3244696 4703824 7348424 12803504 23360960
24 62 3488608 5049328 7966520 14063064 25955040
24 63 3382648 4902472 7668016 13440744 24651024
24 64 3464008 5042152 7904328 13855296 25278824
24 65 3320240 4807832 7542376 13205312 24023120
24 66 3777864 5410656 8373168 14554344 26550560
24 67 3508928 5066144 7879848 13647488 24819856
24 68 3688256 5278144 8226912 14221216 25678416
24 69 3487408 4997832 7781696 13473504 24389928
24 70 3135480 4558712 7201128 12659168 23086864
24 71 3135480 4558712 7201128 12659168 23086864
24 72 3487408 4997832 7781696 13473504 24389928
24 73 3688256 5278144 8226912 14221216 25678416
24 74 3508928 5066144 7879848 13647488 24819856
24 75 3777864 5410656 8373168 14554344 26550560
24 76 3320240 4807832 7542376 13205312 24023120
24 77 3464008 5042152 7904328 13855296 25278824
24 78 3382648 4902472 7668016 13440744 24651024
24 79 3488608 5049328 7966520 14063064 25955040
24 80 3244696 4703824 7348424 12803504 23360960
24 81 3244696 4703824 7348424 12803504 23360960
24 82 3488608 5049328 7966520 14063064 25955040
24 83 3382648 4902472 7668016 13440744 24651024
24 84 3464008 5042152 7904328 13855296 25278824
24 85 3320240 4807832 7542376 13205312 24023120
24 86 3777864 5410656 8373168 14554344 26550560
24 87 3508928 5066144 7879848 13647488 24819856
24 88 3688256 5278144 8226912 14221216 25678416
24 89 3487408 4997832 7781696 13473504 24389928
24 90 3135480 4558712 7201128 12659168 23086864
24 91 3135480 4558712 7201128 12659168 23086864
24 92 3487408 4997832 7781696 13473504 24389928
24 93 3688256 5278144 8226912 14221216 25678416
24 94 3508928 5066144 7879848 13647488 24819856
24 95 3777864 5410656 8373168 14554344 26550560
24 96 3320240 4807832 7542376 13205312 24023120
24 97 3464008 5042152 7904328 13855296 25278824
24 98 3382648 4902472 7668016 13440744 24651024
24 99 3488608 5049328 7966520 14063064 25955040
24 100 3244696 4703824 7348424 12803504 23360960
24 101 3244696 4703824 7348424 12803504 23360960
24 102 3488608 5049328 7966520 14063064 25955040
24 103 3382648 4902472 7668016 13440744 24651024
24 104 3464008 5042152 7904328 13855296 25278824
24 105 3320240 4807832 7542376 13205312 24023120
24 106 3777864 5410656 8373168 14554344 26550560
24 107 3508928 5066144 7879848 13647488 24819856
24 108 3688256 5278144 8226912 14221216 25678416
24 109 3487408 4997832 7781696 13473504 24389928
24 110 3135480 4558712 7201128 12659168 23086864
24 111 3135480 4558712 7201128 12659168 23086864
24 112 3487408 4997832 7781696 13473504 24389928
24 113 3688256 5278144 8226912 14221216 25678416
24 114 3508928 5066144 7879848 13647488 24819856
24 115 3777864 5410656 8373168 14554344 26550560
24 116 3320240 4807832 7542376 13205312 24023120
24 117 3464008 5042152 7904328 13855296 25278824
24 118 3382648 4902472 7668016 13440744 24651024
24 119 3488608 5049328 7966520 14063064 25955040
24 120 3244696 4703824 7348424 12803504 23360960
25 1 4403824 7099640 12107328 22149424 40843992
25 2 4406216 7102496 12115536 22149520 40826928
25 3 4393776 7078408 12068656 22045992 40680832
25 4 4360640 6975456 11777784 21375728 39424736
25 5 4327112 6920792 11664136 21100264 38736368
25 6 4386680 7001240 11841960 21426344 39347712
25 7 4524016 7259008 12402152 22655344 41591664
25 8 4522440 7231992 12297232 22405736 41131272
25 9 4448960 7099568 11980496 21726864 40097808
25 10 4460808 7119960 12082984 22022032 40672456
25 11 4460808 7119960 12082984 22022032 40672456
25 12 4448960 7099568 11980496 21726864 40097808
25 13 4522440 7231992 12297232 22405736 41131272
25 14 4524016 7259008 12402152 22655344 41591664
25 15 4386680 7001240 11841960 21426344 39347712
25 16 4327112 6920792 11664136 21100264 38736368
25 17 4360640 6975456 11777784 21375728 39424736
25 18 4393776 7078408 12068656 22045992 40680832
25 19 4406216 7102496 12115536 22149520 40826928
25 20 4403824 7099640 12107328 22149424 40843992
25 21 4403824 7099640 12107328 22149424 40843992
25 22 4406216 7102496 12115536 22149520 40826928
25 23 4393776 7078408 12068656 22045992 40680832
25 24 4360640 6975456 11777784 21375728 39424736
25 25 4327112 6920792 11664136 21100264 38736368
25 26 4386680 7001240 11841960 21426344 39347712
25 27 4524016 7259008 12402152 22655344 41591664
25 28 4522440 7231992 12297232 22405736 41131272
25 29 4448960 7099568 11980496 21726864 40097808
25 30 4460808 7119960 12082984 22022032 40672456
25 31 4460808 7119960 12082984 22022032 40672456
25 32 4448960 7099568 11980496 21726864 40097808
25 33 4522440 7231992 12297232 22405736 41131272
25 34 4524016 7259008 12402152 22655344 41591664
25 35 4386680 7001240 11841960 21426344 39347712
25 36 4327112 6920792 11664136 21100264 38736368
25 37 4360640 6975456 11777784 21375728 39424736
