0 1500 512 3500 -1500 512 0 0 1 0
1 1508 512 3500 -1492 512 0 0 1 0
2 1517 512 3500 -1483 512 0 0 1 0
3 1525 512 3500 -1475 512 0 0 1 0
4 1533 512 3500 -1467 512 0 0 1 0
5 1542 512 3500 -1458 512 0 0 1 0
6 1550 512 3500 -1450 512 0 0 1 0
7 1558 512 3500 -1442 512 0 0 1 0
8 1567 512 3500 -1433 512 0 0 1 0
9 1575 512 3500 -1425 512 0 0 1 0
10 1583 512 3500 -1417 512 0 0 1 0
11 1592 512 3500 -1408 512 0 0 1 0
12 1600 512 3500 -1400 512 0 0 1 0
13 1608 512 3500 -1392 512 0 0 1 0
14 1617 512 3500 -1383 512 0 0 1 0
15 1625 512 3500 -1375 512 0 0 1 0
16 1633 512 3500 -1367 512 0 0 1 0
17 1642 512 3500 -1358 512 0 0 1 0
18 1650 512 3500 -1350 512 0 0 1 0
19 1658 512 3500 -1342 512 0 0 1 0
20 1667 512 3500 -1333 512 0 0 1 0
21 1675 512 3500 -1325 512 0 0 1 0
22 1683 512 3500 -1317 512 0 0 1 0
23 1692 512 3500 -1308 512 0 0 1 0
24 1700 512 3500 -1300 512 0 0 1 0
25 1708 512 3500 -1292 512 0 0 1 0
26 1717 512 3500 -1283 512 0 0 1 0
27 1725 512 3500 -1275 512 0 0 1 0
28 1733 512 3500 -1267 512 0 0 1 0
29 1742 512 3500 -1258 512 0 0 1 0
30 1750 512 3500 -1250 512 0 0 1 0
31 1758 512 3500 -1242 512 0 0 1 0
32 1767 512 3500 -1233 512 0 0 1 0
33 1775 512 3500 -1225 512 0 0 1 0
34 1783 512 3500 -1217 512 0 0 1 0
35 1792 512 3500 -1208 512 0 0 1 0
36 1800 512 3500 -1200 512 0 0 1 0
37 1808 512 3500 -1192 512 0 0 1 0
38 1817 512 3500 -1183 512 0 0 1 0
39 1825 512 3500 -1175 512 0 0 1 0
40 1833 512 3500 -1167 512 0 0 1 0
41 1842 512 3500 -1158 512 0 0 1 0
42 1850 512 3500 -1150 512 0 0 1 0
43 1858 512 3500 -1142 512 0 0 1 0
44 1867 512 3500 -1133 512 0 0 1 0
45 1875 512 3500 -1125 512 0 0 1 0
46 1883 512 3500 -1117 512 0 0 1 0
47 1892 512 3500 -1108 512 0 0 1 0
48 1900 512 3500 -1100 512 0 0 1 0
49 1908 512 3500 -1092 512 0 0 1 0
50 1917 512 3500 -1083 512 0 0 1 0
51 1925 512 3500 -1075 512 0 0 1 0
52 1933 512 3500 -1067 512 0 0 1 0
53 1942 512 3500 -1058 512 0 0 1 0
54 1950 512 3500 -1050 512 0 0 1 0
55 1958 512 3500 -1042 512 0 0 1 0
56 1967 512 3500 -1033 512 0 0 1 0
57 1975 512 3500 -1025 512 0 0 1 0
58 1983 512 3500 -1017 512 0 0 1 0
59 1992 512 3500 -1008 512 0 0 1 0
60 2000 512 3500 -1000 512 0 0 1 0
61 2008 512 3500 -992 512 0 0 1 0
62 2017 512 3500 -983 512 0 0 1 0
63 2025 512 3500 -975 512 0 0 1 0
64 2033 512 3500 -967 512 0 0 1 0
65 2042 512 3500 -958 512 0 0 1 0
66 2050 512 3500 -950 512 0 0 1 0
67 2058 512 3500 -942 512 0 0 1 0
68 2067 512 3500 -933 512 0 0 1 0
69 2075 512 3500 -925 512 0 0 1 0
70 2083 512 3500 -917 512 0 0 1 0
71 2092 512 3500 -908 512 0 0 1 0
72 2100 512 3500 -900 512 0 0 1 0
73 2108 512 3500 -892 512 0 0 1 0
74 2117 512 3500 -883 512 0 0 1 0
75 2125 512 3500 -875 512 0 0 1 0
76 2133 512 3500 -867 512 0 0 1 0
77 2142 512 3500 -858 512 0 0 1 0
78 2150 512 3500 -850 512 0 0 1 0
79 2158 512 3500 -842 512 0 0 1 0
80 2167 512 3500 -833 512 0 0 1 0
81 2175 512 3500 -825 512 0 0 1 0
82 2183 512 3500 -817 512 0 0 1 0
83 2192 512 3500 -808 512 0 0 1 0
84 2200 512 3500 -800 512 0 0 1 0
85 2208 512 3500 -792 512 0 0 1 0
86 2217 512 3500 -783 512 0 0 1 0
87 2225 512 3500 -775 512 0 0 1 0
88 2233 512 3500 -767 512 0 0 1 0
89 2242 512 3500 -758 512 0 0 1 0
90 2250 512 3500 -750 512 0 0 1 0
91 2258 512 3500 -742 512 0 0 1 0
92 2267 512 3500 -733 512 0 0 1 0
93 2275 512 3500 -725 512 0 0 1 0
94 2283 512 3500 -717 512 0 0 1 0
95 2292 512 3500 -708 512 0 0 1 0
96 2300 512 3500 -700 512 0 0 1 0
97 2308 512 3500 -692 512 0 0 1 0
98 2317 512 3500 -683 512 0 0 1 0
99 2325 512 3500 -675 512 0 0 1 0
100 2333 512 3500 -667 512 0 0 1 0
101 2342 512 3500 -658 512 0 0 1 0
102 2350 512 3500 -650 512 0 0 1 0
103 2358 512 3500 -642 512 0 0 1 0
104 2367 512 3500 -633 512 0 0 1 0
105 2375 512 3500 -625 512 0 0 1 0
106 2383 512 3500 -617 512 0 0 1 0
107 2392 512 3500 -608 512 0 0 1 0
108 2400 512 3500 -600 512 0 0 1 0
109 2408 512 3500 -592 512 0 0 1 0
110 2417 512 3500 -583 512 0 0 1 0
111 2425 512 3500 -575 512 0 0 1 0
112 2433 512 3500 -567 512 0 0 1 0
113 2442 512 3500 -558 512 0 0 1 0
114 2450 512 3500 -550 512 0 0 1 0
115 2458 512 3500 -542 512 0 0 1 0
116 2467 512 3500 -533 512 0 0 1 0
117 2475 512 3500 -525 512 0 0 1 0
118 2483 512 3500 -517 512 0 0 1 0
119 2492 512 3500 -508 512 0 0 1 0
120 2500 512 3500 -500 512 0 0 1 0
121 2508 512 3500 -492 512 0 0 1 0
122 2517 512 3500 -483 512 0 0 1 0
123 2525 512 3500 -475 512 0 0 1 0
124 2533 512 3500 -467 512 0 0 1 0
125 2542 512 3500 -458 512 0 0 1 0
126 2550 512 3500 -450 512 0 0 1 0
127 2558 512 3500 -442 512 0 0 1 0
128 2567 512 3500 -433 512 0 0 1 0
129 2575 512 3500 -425 512 0 0 1 0
130 2583 512 3500 -417 512 0 0 1 0
131 2592 512 3500 -408 512 0 0 1 0
132 2600 512 3500 -400 512 0 0 1 0
133 2608 512 3500 -392 512 0 0 1 0
134 2617 512 3500 -383 512 0 0 1 0
135 2625 512 3500 -375 512 0 0 1 0
136 2633 512 3500 -367 512 0 0 1 0
137 2642 512 3500 -358 512 0 0 1 0
138 2650 512 3500 -350 512 0 0 1 0
139 2658 512 3500 -342 512 0 0 1 0
140 2667 512 3500 -333 512 0 0 1 0
141 2675 512 3500 -325 512 0 0 1 0
142 2683 512 3500 -317 512 0 0 1 0
143 2692 512 3500 -308 512 0 0 1 0
144 2700 512 3500 -300 512 0 0 1 0
145 2708 512 3500 -292 512 0 0 1 0
146 2717 512 3500 -283 512 0 0 1 0
147 2725 512 3500 -275 512 0 0 1 0
148 2733 512 3500 -267 512 0 0 1 0
149 2742 512 3500 -258 512 0 0 1 0
150 2750 512 3500 -250 512 0 0 1 0
151 2758 512 3500 -242 512 0 0 1 0
152 2767 512 3500 -233 512 0 0 1 0
153 2775 512 3500 -225 512 0 0 1 0
154 2783 512 3500 -217 512 0 0 1 0
155 2792 512 3500 -208 512 0 0 1 0
156 2800 512 3500 -200 512 0 0 1 0
157 2808 512 3500 -192 512 0 0 1 0
158 2817 512 3500 -183 512 0 0 1 0
159 2825 512 3500 -175 512 0 0 1 0
160 2833 512 3500 -167 512 0 0 1 0
161 2842 512 3500 -158 512 0 0 1 0
162 2850 512 3500 -150 512 0 0 1 0
163 2858 512 3500 -142 512 0 0 1 0
164 2867 512 3500 -133 512 0 0 1 0
165 2875 512 3500 -125 512 0 0 1 0
166 2883 512 3500 -117 512 0 0 1 0
167 2892 512 3500 -108 512 0 0 1 0
168 2900 512 3500 -100 512 0 0 1 0
169 2908 512 3500 -92 512 0 0 1 0
170 2917 512 3500 -83 512 0 0 1 0
171 2925 512 3500 -75 512 0 0 1 0
